protocol,client_id,client_count,payload_bytes,request_num,connect_time_ms,rtt_ms,timestamp
tcp,0,1,1024,0,1.4887,1.4369,1772314975.6731596
tcp,0,1,1024,1,1.4887,0.6907,1772314975.673855
tcp,0,1,1024,2,1.4887,0.4627,1772314975.6743205
tcp,0,1,1024,3,1.4887,0.7319,1772314975.6750546
tcp,0,1,1024,4,1.4887,0.551,1772314975.6756074
tcp,0,1,1024,5,1.4887,0.4856,1772314975.6760955
tcp,0,1,1024,6,1.4887,0.3064,1772314975.6764038
tcp,0,1,1024,7,1.4887,0.2656,1772314975.676671
tcp,0,1,1024,8,1.4887,0.2642,1772314975.6769369
tcp,0,1,1024,9,1.4887,0.3299,1772314975.6772687
tcp,0,1,1024,10,1.4887,0.294,1772314975.6775646
tcp,0,1,1024,11,1.4887,0.2684,1772314975.6778347
tcp,0,1,1024,12,1.4887,0.2821,1772314975.6781187
tcp,0,1,1024,13,1.4887,0.3525,1772314975.678473
tcp,0,1,1024,14,1.4887,0.2328,1772314975.6787074
tcp,0,1,1024,15,1.4887,0.2209,1772314975.6789298
tcp,0,1,1024,16,1.4887,0.2779,1772314975.6792095
tcp,0,1,1024,17,1.4887,0.3033,1772314975.6795146
tcp,0,1,1024,18,1.4887,0.2816,1772314975.6797976
tcp,0,1,1024,19,1.4887,0.2811,1772314975.6800807
tcp,0,1,1024,20,1.4887,0.2908,1772314975.680373
tcp,0,1,1024,21,1.4887,0.2822,1772314975.6806593
tcp,0,1,1024,22,1.4887,0.2811,1772314975.6809418
tcp,0,1,1024,23,1.4887,0.2662,1772314975.6812966
tcp,0,1,1024,24,1.4887,0.3943,1772314975.681695
tcp,0,1,1024,25,1.4887,0.6356,1772314975.6823347
tcp,0,1,1024,26,1.4887,0.6305,1772314975.6829689
tcp,0,1,1024,27,1.4887,0.5639,1772314975.683536
tcp,0,1,1024,28,1.4887,0.5761,1772314975.6841154
tcp,0,1,1024,29,1.4887,0.5999,1772314975.6847188
tcp,0,1,1024,30,1.4887,0.5789,1772314975.6852994
tcp,0,1,1024,31,1.4887,0.475,1772314975.685775
tcp,0,1,1024,32,1.4887,0.4743,1772314975.6862502
tcp,0,1,1024,33,1.4887,0.3947,1772314975.6866457
tcp,0,1,1024,34,1.4887,0.2176,1772314975.686864
tcp,0,1,1024,35,1.4887,0.1936,1772314975.6870582
tcp,0,1,1024,36,1.4887,0.5058,1772314975.6875646
tcp,0,1,1024,37,1.4887,0.2268,1772314975.687795
tcp,0,1,1024,38,1.4887,0.2601,1772314975.6880558
tcp,0,1,1024,39,1.4887,0.2608,1772314975.6883173
tcp,0,1,1024,40,1.4887,0.2628,1772314975.6885815
tcp,0,1,1024,41,1.4887,0.26,1772314975.688844
tcp,0,1,1024,42,1.4887,0.2195,1772314975.6890657
tcp,0,1,1024,43,1.4887,0.2624,1772314975.6893299
tcp,0,1,1024,44,1.4887,0.2795,1772314975.689611
tcp,0,1,1024,45,1.4887,0.2756,1772314975.6898882
tcp,0,1,1024,46,1.4887,0.2664,1772314975.6901562
tcp,0,1,1024,47,1.4887,0.342,1772314975.6905
tcp,0,1,1024,48,1.4887,0.3375,1772314975.6908393
tcp,0,1,1024,49,1.4887,0.2827,1772314975.6911235
tcp,0,1,1024,50,1.4887,0.2851,1772314975.6914105
tcp,0,1,1024,51,1.4887,0.2721,1772314975.691684
tcp,0,1,1024,52,1.4887,0.2253,1772314975.6919112
tcp,0,1,1024,53,1.4887,0.284,1772314975.6921968
tcp,0,1,1024,54,1.4887,0.2745,1772314975.6924732
tcp,0,1,1024,55,1.4887,0.2664,1772314975.6927412
tcp,0,1,1024,56,1.4887,0.2701,1772314975.6930127
tcp,0,1,1024,57,1.4887,0.2654,1772314975.6932797
tcp,0,1,1024,58,1.4887,0.3298,1772314975.6936111
tcp,0,1,1024,59,1.4887,0.2994,1772314975.6939123
tcp,0,1,1024,60,1.4887,0.2842,1772314975.6942017
tcp,0,1,1024,61,1.4887,0.2817,1772314975.694485
tcp,0,1,1024,62,1.4887,0.2269,1772314975.6947136
tcp,0,1,1024,63,1.4887,0.2043,1772314975.6949196
tcp,0,1,1024,64,1.4887,0.2921,1772314975.6952136
tcp,0,1,1024,65,1.4887,0.2841,1772314975.6954994
tcp,0,1,1024,66,1.4887,0.2656,1772314975.6957667
tcp,0,1,1024,67,1.4887,0.3052,1772314975.6960738
tcp,0,1,1024,68,1.4887,0.3003,1772314975.6963758
tcp,0,1,1024,69,1.4887,0.2719,1772314975.6966493
tcp,0,1,1024,70,1.4887,0.2655,1772314975.6969166
tcp,0,1,1024,71,1.4887,0.3076,1772314975.6972258
tcp,0,1,1024,72,1.4887,0.2837,1772314975.6975112
tcp,0,1,1024,73,1.4887,0.2804,1772314975.6977932
tcp,0,1,1024,74,1.4887,0.2719,1772314975.698067
tcp,0,1,1024,75,1.4887,0.2719,1772314975.6983404
tcp,0,1,1024,76,1.4887,0.2802,1772314975.6986222
tcp,0,1,1024,77,1.4887,0.3127,1772314975.698937
tcp,0,1,1024,78,1.4887,0.2663,1772314975.699205
tcp,0,1,1024,79,1.4887,0.347,1772314975.6995559
tcp,0,1,1024,80,1.4887,0.3037,1772314975.6998613
tcp,0,1,1024,81,1.4887,0.2548,1772314975.7001178
tcp,0,1,1024,82,1.4887,0.275,1772314975.7003944
tcp,0,1,1024,83,1.4887,0.3458,1772314975.700742
tcp,0,1,1024,84,1.4887,0.2784,1772314975.701022
tcp,0,1,1024,85,1.4887,0.2704,1772314975.7012942
tcp,0,1,1024,86,1.4887,0.2665,1772314975.7015622
tcp,0,1,1024,87,1.4887,0.2685,1772314975.7018325
tcp,0,1,1024,88,1.4887,0.2787,1772314975.7021127
tcp,0,1,1024,89,1.4887,0.2709,1772314975.7023854
tcp,0,1,1024,90,1.4887,0.2575,1772314975.7026465
tcp,0,1,1024,91,1.4887,0.2232,1772314975.7028713
tcp,0,1,1024,92,1.4887,0.2437,1772314975.703117
tcp,0,1,1024,93,1.4887,0.3349,1772314975.7034535
tcp,0,1,1024,94,1.4887,0.2603,1772314975.7037153
tcp,0,1,1024,95,1.4887,0.2697,1772314975.7039866
tcp,0,1,1024,96,1.4887,0.2666,1772314975.7042549
tcp,0,1,1024,97,1.4887,0.2803,1772314975.704537
tcp,0,1,1024,98,1.4887,0.2695,1772314975.704808
tcp,0,1,1024,99,1.4887,0.2841,1772314975.705097
